ID,Date,State,Fire Name,Latitude,Longitude,Fire_Cause,cause1,cause2,cause3,cause4,Month,Day,Year
615091990,2/18/13,Oklahoma,NELSON SOAP,35.7222,-94.5686,Human/Fire Use /Land Clearing ,Human,Fire Use ,Land Clearing ,,2,18,2013
731308591,2/18/13,Arizona,CHICO SHUNIE,32.32722222,-112.9452778,Human/Accidental/Recreation,Human,Accidental,Recreation,,2,18,2013
641130421,2/18/13,Mississippi,Old Hickory,32.5219,-89.9769,Human/Equipment /Power Line ,Human,Equipment ,Power Line ,,2,18,2013
945620811,2/18/13,Maryland,Key West Fire,39.5431,-78.6186,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,2,18,2013
935272901,2/18/13,Idaho,ROCKY TOP,43.3214,-116.64928,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,2,18,2013
302514085,2/18/13,Oklahoma,Golden Pony,35.42764,-96.19469,Human/Fire Use /Slash Burning ,Human,Fire Use ,Slash Burning ,,2,18,2013
471619892,2/19/13,Alabama,HGH ROAD 2013,34.567984,-86.799371,Undetermined,Undetermined,,,,2,19,2013
598588151,2/19/13,South Dakota,LaCreek,43.46175,-101.28328,Human/Equipment /Power Line ,Human,Equipment ,Power Line ,,2,19,2013
310554546,2/19/13,Utah,Seaman,37.0419,-112.2164,Human/Incendiary /Trash Burning ,Human,Incendiary ,Trash Burning ,,2,19,2013
407410763,2/19/13,South Dakota,LACREEK,43.46175,-101.28328,Human/Equipment /Power Line ,Human,Equipment ,Power Line ,,2,19,2013
58557370,2/19/13,Oklahoma,PINE,35.59833333,-95.9925,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,2,19,2013
947920812,2/19/13,Arizona,SQUATTER,33.43819,-111.88189,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,2,19,2013
452167649,2/19/13,Oregon,0019 FEBRUARY,44.349694,-121.216783,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,2,19,2013
869938320,2/20/13,California,Mile Post 21.76,41.1692,-123.6978,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,2,20,2013
185919393,2/21/13,Texas,CHIHUAHUA WOODS N/O,26.21305556,-98.42055556,Undetermined,Undetermined,,,,2,21,2013
930145705,2/21/13,California,Jackson,33.5917,-116.2228,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,2,21,2013
3160099,2/21/13,California,Bald Hill # 1,41.1033,-123.7056,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,2,21,2013
982911356,2/22/13,Idaho,TRIPLE DEUCE,43.4487,-116.14781,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,2,22,2013
597132510,2/22/13,California,Bald Hill # 2,41.1036,-123.7042,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,2,22,2013
4765696,2/23/13,Arizona,WARMING,33.157,-111.77861,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,2,23,2013
76351792,2/23/13,Arizona,SR 87 & MM 150,33.11311,-111.71908,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,2,23,2013
418653719,2/24/13,South Dakota,DOUVILLE,43.142214,-100.91533,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,2,24,2013
467146603,2/24/13,Georgia,Bridge 4,30.9058,-81.4456,Natural /Lightning ,Natural ,Lightning ,,,2,24,2013
357762759,2/24/13,Nevada,WEISHAUPT,39.49388889,-118.5902778,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,2,24,2013
852770201,2/24/13,Georgia,Download,30.8906,-81.4167,Natural /Lightning ,Natural ,Lightning ,,,2,24,2013
984128029,2/24/13,New Mexico,FISHER MEN,33.5319,-104.0614,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,2,24,2013
384215876,2/24/13,California,Bald Hill # 3,41.1019,-123.7028,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,2,24,2013
903290553,2/24/13,Oklahoma,LOST LAKE FIRE,34.71,-98.675,Human/Accidental/Recreation,Human,Accidental,Recreation,,2,24,2013
245112056,2/25/13,Arizona,EAGLE,33.39,-110.4189,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,2,25,2013
525407215,2/25/13,Arizona,Range Unit 555,35.5,-110.8353,Human/Incendiary /Field Burning ,Human,Incendiary ,Field Burning ,,2,25,2013
333814468,2/25/13,New Mexico,TR22,34.867694,-106.673687,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,2,25,2013
888387775,2/25/13,Texas,LA SELVA VERDE PUMP,26.15777778,-97.44833333,Human/Accidental/Industrial,Human,Accidental,Industrial,,2,25,2013
750389186,2/26/13,New Mexico,379,34.894594,-106.672987,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,2,26,2013
541769762,2/26/13,California,Bald Hill # 4,41.1033,-123.7083,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,2,26,2013
18389836,2/26/13,Arizona,Tovar,35.5,-110.8528,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,2,26,2013
102899328,2/26/13,Texas,LA SELVA VERDE PUMP 2,26.13333333,-97.45,Human/Other,Human,Other,,,2,26,2013
191512219,2/26/13,Oklahoma,OSAGE LAKE,34.71666667,-98.65416667,Human/Arson/Adult,Human,Arson,Adult,,2,26,2013
156216125,2/26/13,Arizona,HOLY,33.3589,-110.4481,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,2,26,2013
348960243,2/26/13,New Mexico,ROCK DAISY,32.6242,-104.4106,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,2,26,2013
732127725,2/27/13,Oregon,28,44.3564,-121.2178,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,2,27,2013
359595737,2/27/13,New Mexico,TOWER HILL,32.5222,-103.9753,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,2,27,2013
413128775,2/27/13,Oklahoma,KIOWA-324,35.00049,-98.33883,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,2,27,2013
486840163,2/28/13,Georgia,Snodgrass Hill,34.9292,-85.268589,Human,Human,,,,2,28,2013
814764011,2/28/13,Texas,MILAGRO PILES,26.08694444,-98.16138889,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,2,28,2013
86770618,2/28/13,Arizona,PAYMASTER,33.16286,-109.86386,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,2,28,2013
553273341,2/28/13,New Mexico,Central Park,35.04292,-107.42331,Human/Fire Use /Land Clearing ,Human,Fire Use ,Land Clearing ,,2,28,2013
374397731,2/28/13,South Dakota,Snow flake,43.150142,-102.361939,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,2,28,2013
372489739,3/1/13,Nevada,COPPER,39.13133,-119.68717,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,3,1,2013
569469741,3/1/13,New Mexico,Anzac 2,35.06397,-107.73713,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,1,2013
346643894,3/1/13,Texas,HWY 48 N/O,26.06611111,-97.23527778,Undetermined,Undetermined,,,,3,1,2013
581880896,3/2/13,New Mexico,Flatbed,34.880194,-106.699293,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,2,2013
965886096,3/2/13,Montana,TIRE SHOP,48.55306,-113.01153,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,2,2013
806561442,3/2/13,Montana,NINEPIPE ,47.459583,-114.09125,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,3,2,2013
980145369,3/2/13,New Mexico,Deere,35.53807,-106.3645,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,2,2013
703539914,3/2/13,New Mexico,Leno's,34.905597,-106.681187,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,3,2,2013
753385376,3/2/13,New Mexico,Angostura,35.36099,-106.45039,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,2,2013
467083744,3/2/13,South Dakota,Eagle Bear,43.324589,-101.026914,Natural /Other/ known ,Natural ,Other, known ,,3,2,2013
340361236,3/2/13,California,Altima,33.670211,-115.623811,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,3,2,2013
68811295,3/3/13,Mississippi,Sellars,34.4561,-88.4936,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,3,3,2013
507298371,3/3/13,Oregon,32,44.2164,-121.3386,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,3,2013
666385665,3/3/13,Texas,CHICHARRA BANCO,26.25611111,-98.61944444,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,3,3,2013
70995678,3/3/13,North Carolina,CACHE FIRE,36.51416667,-75.92833333,Undetermined,Undetermined,,,,3,3,2013
461089369,3/3/13,New Mexico,Route 84,35.4881,-106.3871,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,3,2013
106949316,3/3/13,Oklahoma,Wetland,35.3911,-96.5139,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,3,2013
359769768,3/3/13,California,Deerhorn # 1,41.1692,-123.6944,Human/Incendiary /Recurrent ,Human,Incendiary ,Recurrent ,,3,3,2013
460602077,3/3/13,South Dakota,COACH II,43.25814,-100.83656,Natural /Other/ unknown ,Natural ,Other, unknown ,,3,3,2013
239524015,3/3/13,South Dakota,Grease,43.139344,-100.905964,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,3,3,2013
489568536,3/4/13,Florida,BillieSwamp Dumpster,26.3286,-81.0531,Natural /Other/ unknown ,Natural ,Other, unknown ,,3,4,2013
928336772,3/4/13,Florida,OLD TOWN,28.733245,-80.758492,Human/Accidental/Recreation,Human,Accidental,Recreation,,3,4,2013
952398947,3/4/13,Arkansas,Highbanks Cowpie,35.97503,-92.87603,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,3,4,2013
804477177,3/4/13,New Mexico,Rope,34.8756,-106.6926,Human/Fire Use /Land Clearing ,Human,Fire Use ,Land Clearing ,,3,4,2013
623711300,3/4/13,New Mexico,313,35.3599,-106.5062,Human/Fire Use /Land Clearing ,Human,Fire Use ,Land Clearing ,,3,4,2013
488692891,3/4/13,Arizona,RT.87 MP 392.9,35.5194,-110.6986,Human/Equipment /Exhaust ,Human,Equipment ,Exhaust ,,3,4,2013
371234268,3/4/13,California,HWY  94  8,32.646667,-116.360017,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,4,2013
384535019,3/4/13,Oklahoma,Sampson,36.43727,-96.39458,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,4,2013
724754937,3/5/13,Nevada,Kodachrome,36.1286,-114.9858,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,3,5,2013
579080839,3/5/13,Nevada,Lighthouse,35.4925,-115.1228,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,3,5,2013
153526014,3/5/13,Arizona,Cottonwood,34.42611,-113.243,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,3,5,2013
9919039,3/5/13,Nevada,COURTLAND,38.8628,-119.6578,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,5,2013
650990756,3/5/13,Arkansas,Goggins Cattle Guard,35.9686,-92.8283,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,5,2013
415829044,3/5/13,Virginia,Borrow Ditch Fire,38.8286,-77.525,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,5,2013
359421642,3/5/13,New Mexico,TR10,34.8884,-106.666603,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,5,2013
869305867,3/5/13,New Mexico,TR1,34.8761,-106.694703,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,5,2013
994860518,3/5/13,New Mexico,Juancho,34.896197,-106.6782,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,5,2013
581622279,3/5/13,Colorado,Blue Sky,37.8488,-106.2888,,,,,,3,5,2013
190938404,3/5/13,New Mexico,Waseta,34.9276,-106.704103,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,5,2013
259229389,3/5/13,Texas,SAN FRANCISCO N/O,26.31666667,-98.68972222,Undetermined,Undetermined,,,,3,5,2013
467044413,3/5/13,Arizona,OLBERG,33.084,-111.68719,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,5,2013
363972977,3/5/13,New Mexico,TR14,34.9032,-106.6747,Human/Incendiary /Field Burning ,Human,Incendiary ,Field Burning ,,3,5,2013
885056920,3/6/13,New York,Spring Creek 2,40.656464,-73.854206,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,3,6,2013
23769175,3/6/13,California,Bard,32.7761,-114.5594,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,6,2013
3503311,3/6/13,New Mexico,134 WEST,35.0033,-107.0603,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,3,6,2013
223502980,3/6/13,Oklahoma,SAWNEY DUMP,35.7347,-94.5406,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,3,6,2013
814605178,3/6/13,Oklahoma,S. Harjo,35.0578,-96.5475,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,3,6,2013
170225136,3/6/13,Arizona,PEDRO,33.1205,-111.94508,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,6,2013
5605416,3/6/13,Oklahoma,SAWNEY ROCK,35.7344,-94.5403,Human/Fire Use /Resource Mgmt ,Human,Fire Use ,Resource Mgmt ,,3,6,2013
492200154,3/6/13,Oklahoma,Dump Fire,34.6353,-95.2753,Human/Incendiary /Other/ known ,Human,Incendiary ,Other, known ,3,6,2013
415349948,3/6/13,Wyoming,#9 Trout Creek,42.9903,-108.875,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,3,6,2013
409014347,3/6/13,South Dakota,Signal 1 II,43.231281,-100.856433,Human/Equipment /Power Line ,Human,Equipment ,Power Line ,,3,6,2013
792887429,3/6/13,South Dakota,Burned Trailer,43.321372,-100.89305,Human/Incendiary /Field Burning ,Human,Incendiary ,Field Burning ,,3,6,2013
132275553,3/6/13,Arizona,TOWER,33.0801,-111.7404,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,6,2013
921270276,3/6/13,South Dakota,First,43.56783,-101.65664,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,6,2013
125555436,3/6/13,Mississippi,172 Willis Rd.,32.7664,-89.2228,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,3,6,2013
73425334,3/7/13,Oklahoma,259,34.5319,-94.6864,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,7,2013
433479545,3/7/13,Arizona,SR 587,33.1583,-111.8422,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,7,2013
629007731,3/7/13,Arkansas,LEVEE,34.213833,-91.06029,Human/Accidental/Recreation,Human,Accidental,Recreation,,3,7,2013
698966116,3/7/13,Oklahoma,STEP WEST,35.7178,-94.5647,Human/Fire Use /Resource Mgmt ,Human,Fire Use ,Resource Mgmt ,,3,7,2013
607981849,3/7/13,Arizona,HOOK,33.30933,-110.45317,Human/Juveniles /Other/ unknown ,Human,Juveniles ,Other, unknown ,3,7,2013
5497511,3/7/13,Tennessee,ML CG #7,35.5131,-87.4558,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,3,7,2013
179327271,3/7/13,Arizona,Whitecone,35.46777,-110.07791,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,7,2013
742300558,3/7/13,New Mexico,Roadrunner,34.8988,-106.668197,Human/Incendiary /Field Burning ,Human,Incendiary ,Field Burning ,,3,7,2013
664908383,3/7/13,Georgia,CRANE SLOP,33.06305556,-83.71472222,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,3,7,2013
81284616,3/7/13,South Dakota,Holy Innocents,43.324783,-101.0433,Natural /Other/ unknown ,Natural ,Other, unknown ,,3,7,2013
616777676,3/7/13,South Dakota,Loud,44.0614,-99.4275,Natural /Other/ known ,Natural ,Other, known ,,3,7,2013
502061573,3/7/13,New Mexico,SHUGART,32.7764,-103.8836,Human/Equipment /Power Line ,Human,Equipment ,Power Line ,,3,7,2013
823128748,3/7/13,Mississippi,152 Goat Ranch,32.7975,-89.2569,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,3,7,2013
969562341,3/7/13,South Dakota,Same Old House,43.143128,-100.907119,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,7,2013
651603085,3/7/13,Arizona,Vault,31.998317,-112.841667,Human/Campfire /Other/ unknown ,Human,Campfire ,Other, unknown ,3,7,2013
927710238,3/8/13,New Mexico,HIGH NOON,32.5053,-104.2458,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,3,8,2013
870974099,3/8/13,Oklahoma,NE30058A,36.3347,-94.9092,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,8,2013
872983330,3/8/13,Arizona,ISLAND UNIT POINT,33.23416667,-114.6813889,Human/Accidental/Recreation,Human,Accidental,Recreation,,3,8,2013
824985409,3/8/13,Arkansas,Slick Rock Hollow,36.098465,-92.486168,Human/Incendiary /Slash Burning ,Human,Incendiary ,Slash Burning ,,3,8,2013
142392070,3/8/13,South Dakota,Jay Bird,43.60228,-101.70975,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,8,2013
173988407,3/8/13,South Dakota,FIRE,42.9914,-98.4276,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,8,2013
582904597,3/8/13,Idaho,BLACKS CREEK,43.43139,-116.15108,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,3,8,2013
87109116,3/8/13,Florida,Spillway,26.2964,-81.0842,Human/Incendiary /Other/ unknown ,Human,Incendiary ,Other, unknown ,3,8,2013
630764937,3/8/13,South Dakota,Rough,43.019211,-102.56185,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,3,8,2013
788289177,3/8/13,South Dakota,Duo,43.019825,-102.562961,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,3,8,2013
115926268,3/8/13,South Dakota,Thorpes,43.02169,-102.564303,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,3,8,2013
978151722,3/8/13,South Dakota,Fired Up,43.02178,-102.564892,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,3,8,2013
464893163,3/8/13,South Dakota,Flames,43.022256,-102.564789,Human/Juveniles /Ignition Devices ,Human,Juveniles ,Ignition Devices ,,3,8,2013
516620210,3/9/13,Oklahoma,D. Harjo,34.9708,-96.6008,Human/Fire Use /Other/ known ,Human,Fire Use ,Other, known ,3,9,2013
640351002,3/9/13,New Mexico,Lucero,34.9221,-106.6935,Human/Fire Use /Other/ unknown ,Human,Fire Use ,Other, unknown ,3,9,2013
288438178,3/9/13,Mississippi,159 Goat Ranch Rd.,32.7969,-89.2603,Human/Fire Use /Trash Burning ,Human,Fire Use ,Trash Burning ,,3,9,2013
637868,3/9/13,South Dakota,Almost,43.313656,-100.879975,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,9,2013
383394443,3/9/13,Georgia,STEED SLOP SOUTH,33.10166667,-83.68111111,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,3,9,2013
946307130,3/9/13,Georgia,STEED SLOP NORTH,33.10333333,-83.6825,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,3,9,2013
70716041,3/9/13,South Dakota,Explorer,43.024275,-102.5508,Human/Miscellaneous /Burning Building ,Human,Miscellaneous ,Burning Building ,,3,9,2013
237070315,3/9/13,Idaho,DUCK PONDS,42.9328,-115.73248,Human/Fire Use /Resource Mgmt ,Human,Fire Use ,Resource Mgmt ,,3,9,2013
897261328,3/9/13,Washington,Kartar,48.22497,-119.26903,Human/Fire Use /Other/ known ,Human,Fire Use ,Other, known ,3,9,2013
428357082,3/9/13,Washington,Rogers Bar #1,48.05497,-118.28656,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,9,2013
781821270,3/10/13,Wyoming,Big Hill,41.5784,-108.011497,Human/Equipment /Other/ known ,Human,Equipment ,Other, known ,3,10,2013
186240136,3/10/13,Oregon,PAULSMITH,45.83472222,-119.7208333,Human/Accidental/Agricultural,Human,Accidental,Agricultural,,3,10,2013
186652381,3/10/13,Wyoming,Winkleman Dome,43.1731,-108.9467,Natural /Other/ unknown ,Natural ,Other, unknown ,,3,10,2013
642227401,3/10/13,Montana,ELK SHOULDER,45.4144,-106.4389,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,10,2013
525366276,3/11/13,Arizona,Alamo,32.0681,-112.723967,Human/Miscellaneous /Other/ known ,Human,Miscellaneous ,Other, known ,3,11,2013
770402198,3/11/13,Oklahoma,RV Gate,34.6408,-95.285,Human,Human,,,,3,11,2013
223581193,3/11/13,Wyoming,Causeway,44.85533,-108.20369,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,11,2013
158203931,3/11/13,Wyoming,Snow,43.5779,-109.7573,,,,,,3,11,2013
594696459,3/11/13,New Mexico,Jicarilla,33.270803,-105.716697,Human/Miscellaneous /Burning Building ,Human,Miscellaneous ,Burning Building ,,3,11,2013
683545478,3/11/13,Texas,Lane,30.74283,-94.72269,Human/Incendiary /Slash Burning ,Human,Incendiary ,Slash Burning ,,3,11,2013
71720491,3/11/13,Montana,WEST DUNMORE,45.6858,-107.5115,Human/Railroads /Other/ unknown ,Human,Railroads ,Other, unknown ,3,11,2013
453260547,3/12/13,Arkansas,Campsite 40,36.0392,-93.3388,Human/Campfire /Cooking/warming ,Human,Campfire ,Cooking,warming ,3,12,2013
54386686,3/12/13,Florida,Chainsaw,27.1006,-80.9861,Natural /Lightning ,Natural ,Lightning ,,,3,12,2013
869107071,3/12/13,Oklahoma,DORIS031213,34.71916667,-98.64222222,Human/Accidental/Recreation,Human,Accidental,Recreation,,3,12,2013
63901841,3/12/13,South Dakota,SGU Library,43.305183,-100.641678,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,12,2013
426755713,3/12/13,New Mexico,Pallet,34.9147,-106.7013,Human/Fire Use /Field Burning ,Human,Fire Use ,Field Burning ,,3,12,2013
916463151,3/12/13,Arizona,Woodcutter,31.6314,-110.1781,Human/Miscellaneous /Other/ unknown ,Human,Miscellaneous ,Other, unknown ,3,12,2013
981491253,3/12/13,New Mexico,Douglas,34.8641,-106.6704,Human/Fire Use /Other/ unknown ,Human,Fire Use ,Other, unknown ,3,12,2013
452123907,3/12/13,Arizona,Kykotsmovi,35.8761,-110.6183,Human/Equipment /Vehicle ,Human,Equipment ,Vehicle ,,3,12,2013
832837670,3/12/13,Montana,RAILWAY,45.7241,-107.5537,Human/Railroads /Other/ unknown ,Human,Railroads ,Other, unknown ,3,12,2013
